county_name,fips,state_name,lat,lng
Vilas,55125,Wisconsin,46.0529,-89.5148
Shelby,17173,Illinois,39.3911,-88.8055
Henry,29083,Missouri,38.3852,-93.7928
Nobles,27105,Minnesota,43.6742,-95.7534
Klickitat,53039,Washington,45.8738,-120.7891
Putnam,13237,Georgia,33.3218,-83.3728
Pacific,53049,Washington,46.5557,-123.7041
New Kent,51127,Virginia,37.5052,-76.9973
Calhoun,48057,Texas,28.5067,-96.602
Logan,05083,Arkansas,35.2153,-93.7162
Leelanau,26089,Michigan,44.9386,-85.8118
Gage,31067,Nebraska,40.2619,-96.6894
Mercer,21167,Kentucky,37.811,-84.8745
Willacy,48489,Texas,26.4696,-97.6611
Jo Daviess,17085,Illinois,42.3658,-90.2125
Fayette,17051,Illinois,39.0002,-89.0241
Morgan,47129,Tennessee,36.135,-84.6492
Wabasha,27157,Minnesota,44.2843,-92.2303
Tyler,48457,Texas,30.7712,-94.3766
Madison,37115,North Carolina,35.858,-82.7058
Yell,05149,Arkansas,35.0026,-93.4112
McDuffie,13189,Georgia,33.4829,-82.4814
Colusa,06011,California,39.1775,-122.237
Moore,48341,Texas,35.8377,-101.893
Newton,28101,Mississippi,32.4002,-89.1188
Barnwell,45011,South Carolina,33.266,-81.435
Hutchinson,48233,Texas,35.84,-101.3547
St. James,22093,Louisiana,30.0263,-90.7963
Wyoming,54109,West Virginia,37.6096,-81.5492
Sevier,49041,Utah,38.7478,-111.8044
Monroe,01099,Alabama,31.5709,-87.3655
Perry,17145,Illinois,38.0837,-89.367
Colorado,48089,Texas,29.6208,-96.5263
Saunders,31155,Nebraska,41.2264,-96.6374
Buchanan,19019,Iowa,42.4708,-91.8379
Meriwether,13199,Georgia,33.0407,-84.6883
Grenada,28043,Mississippi,33.7699,-89.8019
Llano,48299,Texas,30.7057,-98.6841
Greene,37079,North Carolina,35.485,-77.6758
Hubbard,27057,Minnesota,47.1086,-94.9166
Stutsman,38093,North Dakota,46.9793,-98.9588
Fillmore,27045,Minnesota,43.674,-92.0902
Allen,21003,Kentucky,36.7513,-86.1904
Ogemaw,26129,Michigan,44.335,-84.1264
Lampasas,48281,Texas,31.1962,-98.2415
Conway,05029,Arkansas,35.2622,-92.7013
Lincoln,54043,West Virginia,38.1753,-82.0704
Jay,18075,Indiana,40.438,-85.0057
Owen,18119,Indiana,39.3128,-86.8377
Dodge,13091,Georgia,32.1722,-83.1684
Texas,40139,Oklahoma,36.7479,-101.4901
La Paz,04012,Arizona,33.7294,-113.9816
Gonzales,48177,Texas,29.4567,-97.4925
Sullivan,18153,Indiana,39.0888,-87.4147
Woodward,40153,Oklahoma,36.4227,-99.2651
Gaines,48165,Texas,32.7408,-102.6352
Minidoka,16067,Idaho,42.8543,-113.6375
Dodge,27039,Minnesota,44.0226,-92.862
Vernon,29217,Missouri,37.8506,-94.3424
Jones,19105,Iowa,42.1212,-91.1315
Polk,37149,North Carolina,35.2793,-82.1697
Wayne,21231,Kentucky,36.8013,-84.8286
Jackson,55053,Wisconsin,44.3192,-90.8052
Clinton,29049,Missouri,39.6018,-94.4046
Worth,13321,Georgia,31.5515,-83.8509
Uinta,56041,Wyoming,41.2876,-110.5476
Spencer,18147,Indiana,38.0141,-87.0077
Washington,13303,Georgia,32.9695,-82.7959
Kewaunee,55061,Wisconsin,44.5161,-87.6153
Wayne,28153,Mississippi,31.6408,-88.6958
Clay,21051,Kentucky,37.1597,-83.7147
Washington,31177,Nebraska,41.5311,-96.222
Richland,22083,Louisiana,32.4178,-91.7635
DeWitt,48123,Texas,29.0821,-97.3567
Taylor,55119,Wisconsin,45.2116,-90.5012
Carbon,49007,Utah,39.6481,-110.5887
Saluda,45081,South Carolina,34.0061,-81.7269
Carroll,19027,Iowa,42.0362,-94.8606
Morgan,29141,Missouri,38.4237,-92.886
Ashley,05003,Arkansas,33.1912,-91.7685
Winneshiek,19191,Iowa,43.2906,-91.8437
Pickens,01107,Alabama,33.2808,-88.0888
Franklin,22041,Louisiana,32.1332,-91.6738
Cherokee,20021,Kansas,37.1693,-94.8463
Breckinridge,21027,Kentucky,37.7734,-86.4293
Dakota,31043,Nebraska,42.3911,-96.5646
Duchesne,49013,Utah,40.2982,-110.4252
Labette,20099,Kansas,37.1913,-95.2976
Fulton,18049,Indiana,41.047,-86.2635
Adams,55001,Wisconsin,43.9695,-89.7704
Polk,05113,Arkansas,34.4859,-94.2281
Carroll,18015,Indiana,40.5828,-86.5635
Buena Vista,19021,Iowa,42.7355,-95.1511
Bourbon,21017,Kentucky,38.2067,-84.2172
Lavaca,48285,Texas,29.3843,-96.9301
Northampton,37131,North Carolina,36.4178,-77.3969
Jones,48253,Texas,32.7399,-99.8788
Henry,19087,Iowa,40.988,-91.5445
Warren,37185,North Carolina,36.3965,-78.1067
Frio,48163,Texas,28.8678,-99.1082
Davison,46035,South Dakota,43.6747,-98.146
Martin,27091,Minnesota,43.6743,-94.5512
DeKalb,47041,Tennessee,35.9799,-85.8328
Butler,01013,Alabama,31.7524,-86.6803
Fayette,19065,Iowa,42.8626,-91.8444
Concordia,22029,Louisiana,31.4459,-91.6401
Smith,47159,Tennessee,36.2505,-85.9567
McIntosh,40091,Oklahoma,35.3736,-95.6668
Freestone,48161,Texas,31.7049,-96.1491
Clay,28025,Mississippi,33.6557,-88.7815
Douglas,17041,Illinois,39.7694,-88.2174
Adams,53001,Washington,46.9834,-118.5606
Hampton,45049,South Carolina,32.7763,-81.1407
Chaffee,08015,Colorado,38.747,-106.1941
Orange,18117,Indiana,38.5418,-86.495
Lincoln,30053,Montana,48.5424,-115.4051
Kent,24029,Maryland,39.2545,-76.0399
Greene,51079,Virginia,38.2976,-78.4669
Montague,48337,Texas,33.6757,-97.7246
Union,47173,Tennessee,36.2879,-83.8375
Lincoln,35027,New Mexico,33.7453,-105.4593
Tishomingo,28141,Mississippi,34.7404,-88.2393
Holmes,12059,Florida,30.8679,-85.814
Jackson,19097,Iowa,42.1717,-90.5743
Bertie,37015,North Carolina,36.0662,-76.9787
East Feliciana,22037,Louisiana,30.8451,-91.0455
Marengo,01091,Alabama,32.2477,-87.7895
Lincoln,56023,Wyoming,42.2639,-110.656
Pierce,13229,Georgia,31.3588,-82.2128
Marion,21155,Kentucky,37.5525,-85.2696
Adair,21001,Kentucky,37.1042,-85.2806
Perry,29157,Missouri,37.7072,-89.8244
Elbert,13105,Georgia,34.1168,-82.8401
Berrien,13019,Georgia,31.276,-83.2296
Langlade,55067,Wisconsin,45.2624,-89.0719
Benton,29015,Missouri,38.2948,-93.2879
Perry,18123,Indiana,38.0796,-86.638
Covington,28031,Mississippi,31.6332,-89.5526
Crawford,17033,Illinois,39.0027,-87.7596
Jefferson,20087,Kansas,39.2358,-95.3834
Roosevelt,35041,New Mexico,34.0212,-103.48
Dickinson,20041,Kansas,38.8665,-97.1527
Paulding,39125,Ohio,41.1166,-84.5802
Brantley,13025,Georgia,31.1969,-81.9819
Green Lake,55047,Wisconsin,43.8004,-89.0449
Waseca,27161,Minnesota,44.0221,-93.5873
Deaf Smith,48117,Texas,34.966,-102.605
Hart,21099,Kentucky,37.2999,-85.8847
Harrison,21097,Kentucky,38.4418,-84.3314
Macon,01087,Alabama,32.3859,-85.6927
Banks,13011,Georgia,34.3541,-83.4974
Long,13183,Georgia,31.7526,-81.7457
Spencer,21215,Kentucky,38.0325,-85.3278
Lamar,13171,Georgia,33.0765,-84.1395
McDowell,54047,West Virginia,37.3785,-81.6536
Plumas,06063,California,40.0046,-120.8385
Houston,27055,Minnesota,43.6714,-91.4929
Los Alamos,35028,New Mexico,35.8694,-106.3074
Phillips,05107,Arkansas,34.4283,-90.848
Morgan,13211,Georgia,33.5909,-83.4923
Madison,12079,Florida,30.4441,-83.4701
Cedar,19031,Iowa,41.7723,-91.1324
Pike,29163,Missouri,39.3438,-91.1714
Appling,13001,Georgia,31.7492,-82.2889
Attala,28007,Mississippi,33.0863,-89.5815
Humphreys,47085,Tennessee,36.0408,-87.7756
Drew,05043,Arkansas,33.5895,-91.72
Poweshiek,19157,Iowa,41.6864,-92.5315
Beadle,46005,South Dakota,44.4145,-98.2781
Pike,13231,Georgia,33.0923,-84.3892
Bosque,48035,Texas,31.9004,-97.6343
Otero,08089,Colorado,37.9026,-103.7165
Stone,28131,Mississippi,30.79,-89.1177
Eastland,48133,Texas,32.3271,-98.8323
Montour,42093,Pennsylvania,41.0279,-76.6586
Winston,28159,Mississippi,33.0885,-89.0344
Fentress,47049,Tennessee,36.3805,-84.9324
Wright,29229,Missouri,37.2702,-92.4687
Simpson,21213,Kentucky,36.742,-86.5822
Jefferson,19101,Iowa,41.0318,-91.9489
Bethel,02050,Alaska,60.9132,-159.818
Grant,05053,Arkansas,34.29,-92.4236
Burleson,48051,Texas,30.4925,-96.6214
Young,48503,Texas,33.1766,-98.6878
Andrews,48003,Texas,32.305,-102.6377
Hancock,17067,Illinois,40.4037,-91.1647
Inyo,06027,California,36.5111,-117.4107
Gilchrist,12041,Florida,29.7258,-82.8004
Pitkin,08097,Colorado,39.2171,-106.9166
Schuyler,36097,New York,42.3938,-76.8752
Arkansas,05001,Arkansas,34.2908,-91.3749
Southampton,51175,Virginia,36.7204,-77.1061
Park,08093,Colorado,39.1193,-105.7171
Ste. Genevieve,29186,Missouri,37.8944,-90.1945
Unicoi,47171,Tennessee,36.1107,-82.4323
Russell,21207,Kentucky,36.9911,-85.0587
Yancey,37199,North Carolina,35.8989,-82.3076
Johnson,47091,Tennessee,36.4549,-81.8518
Westmoreland,51193,Virginia,38.1119,-76.8041
Patrick,51141,Virginia,36.6783,-80.2844
Franklin,05047,Arkansas,35.5123,-93.8906
Holmes,28051,Mississippi,33.1235,-90.0921
Morgan,54065,West Virginia,39.5604,-78.2578
Randolph,05121,Arkansas,36.3415,-91.0277
Radford,51750,Virginia,37.1229,-80.5587
Cooper,29053,Missouri,38.8435,-92.8101
Clayton,19043,Iowa,42.8447,-91.3414
Haywood,47075,Tennessee,35.5832,-89.2838
Benzie,26019,Michigan,44.6387,-86.0155
Hughes,46065,South Dakota,44.389,-99.996
Kalkaska,26079,Michigan,44.6847,-85.0902
New Madrid,29143,Missouri,36.5946,-89.6517
Avery,37011,North Carolina,36.0765,-81.9226
Andrew,29003,Missouri,39.9835,-94.8021
McCreary,21147,Kentucky,36.7371,-84.4842
Richland,55103,Wisconsin,43.3756,-90.4295
Garrard,21079,Kentucky,37.6396,-84.5377
Colonial Heights,51570,Virginia,37.265,-77.3969
Mariposa,06043,California,37.5815,-119.9054
Edgar,17045,Illinois,39.6786,-87.7456
Lee,45061,South Carolina,34.1633,-80.2545
Greene,13133,Georgia,33.5788,-83.1667
Gem,16045,Idaho,44.0616,-116.3975
Dukes,25007,Massachusetts,41.3961,-70.6501
Falls,48145,Texas,31.2533,-96.9359
Leon,48289,Texas,31.2965,-95.9957
Chickasaw,28017,Mississippi,33.9208,-88.9479
Chester,47023,Tennessee,35.4217,-88.6135
Delaware,19055,Iowa,42.4712,-91.3673
Cook,13075,Georgia,31.154,-83.4305
Seward,31159,Nebraska,40.8724,-97.1395
Warren,17187,Illinois,40.8488,-90.615
Sharp,05135,Arkansas,36.1612,-91.4799
Henry,01067,Alabama,31.5147,-85.2414
Dickinson,19059,Iowa,43.3779,-95.1509
Mason,21161,Kentucky,38.5952,-83.8241
Scurry,48415,Texas,32.7463,-100.9164
Sevier,05133,Arkansas,33.9972,-94.2412
Hardin,19083,Iowa,42.3839,-93.2404
Buckingham,51029,Virginia,37.5722,-78.5288
Lee,48287,Texas,30.3107,-96.9657
Crawford,19047,Iowa,42.0372,-95.382
Ben Hill,13017,Georgia,31.7598,-83.2205
Tama,19171,Iowa,42.0798,-92.5326
Jackson,05067,Arkansas,35.5992,-91.2145
Robertson,48395,Texas,31.0271,-96.5128
Manassas Park,51685,Virginia,38.7719,-77.445
Union,17181,Illinois,37.4713,-89.2551
Parke,18121,Indiana,39.7736,-87.2064
Bristol,51520,Virginia,36.618,-82.1606
Taylor,54091,West Virginia,39.336,-80.0462
Socorro,35053,New Mexico,34.0072,-106.9302
Piscataquis,23021,Maine,45.8373,-69.2846
Humboldt,32013,Nevada,41.4068,-118.112
Cross,05037,Arkansas,35.2957,-90.7712
Rockcastle,21203,Kentucky,37.3651,-84.316
Polk,47139,Tennessee,35.1199,-84.5233
Potter,42105,Pennsylvania,41.7449,-77.8958
Gunnison,08051,Colorado,38.6668,-107.0316
San Juan,53055,Washington,48.5782,-122.965
Giles,51071,Virginia,37.3142,-80.7029
Lafayette,55065,Wisconsin,42.6605,-90.1317
Wayne,47181,Tennessee,35.2399,-87.7881
King William,51101,Virginia,37.7066,-77.0886
Pemiscot,29155,Missouri,36.2114,-89.7854
Rabun,13241,Georgia,34.8817,-83.4021
Van Buren,05141,Arkansas,35.5806,-92.5157
Rush,18139,Indiana,39.62,-85.4658
Barbour,54001,West Virginia,39.133,-80.003
Dallas,29059,Missouri,37.6804,-93.0237
Dixie,12029,Florida,29.6082,-83.1588
Bond,17005,Illinois,38.8868,-89.4356
Lawrence,05075,Arkansas,36.0412,-91.1071
Washington,01129,Alabama,31.4076,-88.2078
Brunswick,51025,Virginia,36.7648,-77.859
Marshall,40095,Oklahoma,34.0245,-96.7691
Jasper,28061,Mississippi,32.0191,-89.1188
Fayette,01057,Alabama,33.7212,-87.7389
Marion,05089,Arkansas,36.2684,-92.6842
Hill,30041,Montana,48.6282,-110.1112
Fountain,18045,Indiana,40.1209,-87.242
Pawnee,40117,Oklahoma,36.3169,-96.6992
Idaho,16049,Idaho,45.8441,-115.4675
Wayne,17191,Illinois,38.4296,-88.4256
Piatt,17147,Illinois,40.0103,-88.5911
Sawyer,55113,Wisconsin,45.88,-91.1445
Park,30067,Montana,45.4884,-110.5267
Bates,29013,Missouri,38.2573,-94.34
Atchison,20005,Kansas,39.5318,-95.3135
Richland,38077,North Dakota,46.2646,-96.9483
Crawford,55023,Wisconsin,43.2395,-90.931
Clay,19041,Iowa,43.0826,-95.1509
Madison,05087,Arkansas,36.011,-93.7245
Dade,13083,Georgia,34.8546,-85.5045
Iowa,19095,Iowa,41.6863,-92.0655
Lewis,54041,West Virginia,38.9959,-80.5022
Benton,47005,Tennessee,36.0698,-88.0683
Neosho,20133,Kansas,37.5585,-95.3068
Alamosa,08003,Colorado,37.5729,-105.7883
Kanabec,27065,Minnesota,45.9452,-93.2934
Moniteau,29135,Missouri,38.6328,-92.5831
Telfair,13271,Georgia,31.9298,-82.939
Lawrence,17101,Illinois,38.72,-87.7268
Baker,41001,Oregon,44.7092,-117.6753
Madison,19121,Iowa,41.3307,-94.0155
Smith,28129,Mississippi,32.0177,-89.5067
Claiborne,22027,Louisiana,32.8226,-92.9958
Otoe,31131,Nebraska,40.6485,-96.1348
De Witt,17039,Illinois,40.1746,-88.9041
Henry,21103,Kentucky,38.4485,-85.1189
Casey,21045,Kentucky,37.3223,-84.9283
Osage,20139,Kansas,38.6523,-95.7269
Jackson,22049,Louisiana,32.3021,-92.5578
Aitkin,27001,Minnesota,46.6082,-93.4154
Pecos,48371,Texas,30.781,-102.7235
Floyd,19067,Iowa,43.0599,-92.789
Clarke,28023,Mississippi,32.0414,-88.6894
Richland,17159,Illinois,38.7124,-88.0851
Grayson,51077,Virginia,36.6566,-81.2248
Clark,17023,Illinois,39.3336,-87.7877
Appomattox,51011,Virginia,37.3723,-78.8126
Floyd,51063,Virginia,36.9316,-80.3625
Kingfisher,40073,Oklahoma,35.9454,-97.9421
Washburn,55129,Wisconsin,45.8992,-91.7912
Pike,17149,Illinois,39.6225,-90.8863
Lawrence,21127,Kentucky,38.0679,-82.7348
Jefferson,13163,Georgia,33.0549,-82.4182
Ashland,55003,Wisconsin,46.3161,-90.6779
Brooks,13027,Georgia,30.842,-83.5802
Mercer,17131,Illinois,41.2053,-90.7414
Gulf,12045,Florida,29.9555,-85.2266
Dent,29065,Missouri,37.6066,-91.5079
Karnes,48255,Texas,28.9057,-97.8594
Vermillion,18165,Indiana,39.8538,-87.464
Torrance,35057,New Mexico,34.6405,-105.8508
Reeves,48389,Texas,31.323,-103.693
Wetzel,54103,West Virginia,39.6053,-80.6391
Nottoway,51135,Virginia,37.143,-78.0513
West Feliciana,22125,Louisiana,30.8798,-91.42
Union,46127,South Dakota,42.8326,-96.656
Roseau,27135,Minnesota,48.7751,-95.8108
Marquette,55077,Wisconsin,43.8196,-89.3987
Grand,08049,Colorado,40.1026,-106.1183
Union,12125,Florida,30.0439,-82.3714
San Juan,49037,Utah,37.626,-109.8045
Burnett,55013,Wisconsin,45.8627,-92.3676
Page,19145,Iowa,40.7391,-95.1502
Redwood,27127,Minnesota,44.4037,-95.2538
Knott,21119,Kentucky,37.354,-82.9541
Carbon,56007,Wyoming,41.6944,-106.9307
Harrison,39067,Ohio,40.2938,-81.0911
Macon,29121,Missouri,39.8308,-92.5646
Tipton,18159,Indiana,40.3113,-86.0519
Alleghany,51005,Virginia,37.7878,-80.0062
Gooding,16047,Idaho,42.971,-114.8115
Livingston,29117,Missouri,39.7821,-93.5483
Arenac,26011,Michigan,44.0647,-83.894
Brown,18013,Indiana,39.1962,-86.2274
Gogebic,26053,Michigan,46.4089,-89.6944
Jeff Davis,13161,Georgia,31.8056,-82.6368
Mills,19129,Iowa,41.0334,-95.6213
Missaukee,26113,Michigan,44.3374,-85.0947
Mitchell,37121,North Carolina,36.0133,-82.1636
Hamilton,19079,Iowa,42.3838,-93.7068
Bayfield,55007,Wisconsin,46.5238,-91.2008
Kossuth,19109,Iowa,43.2042,-94.2067
LaSalle,22059,Louisiana,31.6768,-92.1605
Oglethorpe,13221,Georgia,33.8807,-83.0807
Williamsburg,51830,Virginia,37.2692,-76.7076
Cleburne,01029,Alabama,33.6745,-85.5188
Nolan,48353,Texas,32.3035,-100.406
Sibley,27143,Minnesota,44.5795,-94.2321
Clay,05021,Arkansas,36.3683,-90.4175
Bledsoe,47007,Tennessee,35.5964,-85.2052
Nelson,51125,Virginia,37.7874,-78.8868
Jackson,48239,Texas,28.9542,-96.5776
Sequatchie,47153,Tennessee,35.3712,-85.4106
Hale,01065,Alabama,32.7627,-87.6291
Choctaw,40023,Oklahoma,34.0266,-95.5522
Dickenson,51051,Virginia,37.1258,-82.3504
Gasconade,29073,Missouri,38.4409,-91.5079
Calhoun,45017,South Carolina,33.6749,-80.7803
Renville,27129,Minnesota,44.7268,-94.9471
Moultrie,17139,Illinois,39.6415,-88.6193
Morgan,39115,Ohio,39.6204,-81.8527
Union,21225,Kentucky,37.6585,-87.9453
Butler,19023,Iowa,42.7316,-92.7902
Trinity,48455,Texas,31.0888,-95.1355
Bourbon,20011,Kansas,37.8552,-94.8493
Pendleton,21191,Kentucky,38.6956,-84.3603
Fleming,21069,Kentucky,38.3701,-83.6967
Rolette,38079,North Dakota,48.7724,-99.8409
Fulton,42057,Pennsylvania,39.9254,-78.1127
Calhoun,28013,Mississippi,33.9365,-89.3365
Walthall,28147,Mississippi,31.1484,-90.1061
Carroll,17015,Illinois,42.0687,-89.9343
Trigg,21221,Kentucky,36.8064,-87.8734
Clarke,51043,Virginia,39.1123,-77.9967
Noble,39121,Ohio,39.766,-81.4556
Crockett,47033,Tennessee,35.8135,-89.1395
Craig,40035,Oklahoma,36.7618,-95.2085
Bamberg,45009,South Carolina,33.2148,-81.0542
Calhoun,12013,Florida,30.406,-85.1972
Oglala Lakota,46102,South Dakota,43.3355,-102.5516
Hamilton,12047,Florida,30.4964,-82.9479
Winn,22127,Louisiana,31.9443,-92.6367
Mono,06051,California,37.9391,-118.8868
Zapata,48505,Texas,27.0008,-99.1686
Saline,31151,Nebraska,40.5241,-97.1409
Las Animas,08071,Colorado,37.3158,-104.0386
Swain,37173,North Carolina,35.4868,-83.4928
Estill,21065,Kentucky,37.6924,-83.9643
Massac,17127,Illinois,37.219,-88.7077
Larue,21123,Kentucky,37.5458,-85.6979
Madison,48313,Texas,30.9655,-95.9284
Braxton,54007,West Virginia,38.6999,-80.7193
Pennington,27113,Minnesota,48.0662,-96.0367
Cannon,47015,Tennessee,35.8087,-86.0618
McIntosh,13191,Georgia,31.4967,-81.4085
Jefferson,12065,Florida,30.4375,-83.8953
Tallahatchie,28135,Mississippi,33.9505,-90.1732
Rusk,55107,Wisconsin,45.4751,-91.1332
Falls Church,51610,Virginia,38.8847,-77.1751
Chowan,37041,North Carolina,36.1508,-76.6079
Harrison,19085,Iowa,41.6829,-95.8168
Washington,17189,Illinois,38.3522,-89.4105
Cedar,29039,Missouri,37.7239,-93.8566
Roane,54087,West Virginia,38.714,-81.3483
Newton,18111,Indiana,40.9558,-87.3976
Screven,13251,Georgia,32.7506,-81.6119
Clay,46027,South Dakota,42.9147,-96.9756
Murray,40099,Oklahoma,34.4823,-97.0679
Monroe,39111,Ohio,39.7274,-81.0829
Converse,56009,Wyoming,42.9723,-105.5072
Jasper,13159,Georgia,33.3165,-83.688
Newton,48351,Texas,30.7863,-93.7448
Crawford,26039,Michigan,44.6837,-84.6103
Lamar,01075,Alabama,33.7791,-88.097
White,17193,Illinois,38.0875,-88.1796
Callahan,48059,Texas,32.2976,-99.3735
Crenshaw,01041,Alabama,31.7315,-86.3135
O'Brien,19141,Iowa,43.0838,-95.6249
Atoka,40005,Oklahoma,34.3736,-96.0378
Allamakee,19005,Iowa,43.2843,-91.3781
Hardy,54031,West Virginia,39.0075,-78.8579
Faribault,27043,Minnesota,43.6739,-93.9479
Ketchikan Gateway,02130,Alaska,55.5852,-130.9288
York,31185,Nebraska,40.8727,-97.5971
Dooly,13093,Georgia,32.1572,-83.7988
Glacier,30035,Montana,48.7051,-112.9947
Wadena,27159,Minnesota,46.5858,-94.9694
Greene,28041,Mississippi,31.2142,-88.6392
Mason,17125,Illinois,40.2396,-89.9168
Osage,29151,Missouri,38.4604,-91.8618
Mississippi,29133,Missouri,36.8281,-89.2911
Izard,05065,Arkansas,36.0949,-91.9134
Ripley,29181,Missouri,36.6528,-90.8638
Bienville,22013,Louisiana,32.3472,-93.056
Comanche,48093,Texas,31.948,-98.5582
Glades,12043,Florida,26.9564,-81.1891
Franklin,16041,Idaho,42.1811,-111.8132
Lincoln,05079,Arkansas,33.9575,-91.7333
Kodiak Island,02150,Alaska,57.677,-153.7806
Perquimans,37143,North Carolina,36.2058,-76.4411
Stewart,47161,Tennessee,36.5012,-87.8384
Lewis,21135,Kentucky,38.5316,-83.3781
Price,55099,Wisconsin,45.6804,-90.3614
Monroe,54063,West Virginia,37.5604,-80.5505
Big Horn,30003,Montana,45.4234,-107.4898
Pend Oreille,53051,Washington,48.5323,-117.274
Hughes,40063,Oklahoma,35.0484,-96.2502
Jackson,21109,Kentucky,37.4198,-84.0058
Grundy,47061,Tennessee,35.3884,-85.7226
Goshen,56015,Wyoming,42.0879,-104.3533
Clay,01027,Alabama,33.269,-85.8606
McKenzie,38053,North Dakota,47.7402,-103.3953
Howard,05061,Arkansas,34.0888,-93.9935
Douglas,29067,Missouri,36.9326,-92.4988
Macon,13193,Georgia,32.3584,-84.0425
Morgan,21175,Kentucky,37.9223,-83.2589
Clay,17025,Illinois,38.7542,-88.4902
Ford,17053,Illinois,40.5972,-88.2233
Jackson,20085,Kansas,39.4168,-95.7937
Archuleta,08007,Colorado,37.1935,-107.0483
Wayne,29223,Missouri,37.1126,-90.4614
Madison,51113,Virginia,38.4137,-78.2792
Greene,17061,Illinois,39.3562,-90.3905
Moffat,08081,Colorado,40.6184,-108.2074
Buffalo,55011,Wisconsin,44.3798,-91.7545
Lamb,48279,Texas,34.0686,-102.3517
Cass,19029,Iowa,41.3315,-94.9278
Vinton,39163,Ohio,39.251,-82.4853
Webster,21233,Kentucky,37.5184,-87.6832
Charlton,13049,Georgia,30.7817,-82.1379
Fremont,16043,Idaho,44.2288,-111.4819
Breathitt,21025,Kentucky,37.5216,-83.3241
Amelia,51007,Virginia,37.336,-77.9761
Choctaw,01023,Alabama,32.0198,-88.2632
Camp,48063,Texas,32.9732,-94.9785
Millard,49027,Utah,39.0732,-113.1006
Martinsville,51690,Virginia,36.6827,-79.8636
Summers,54089,West Virginia,37.6559,-80.8586
Wilbarger,48487,Texas,34.0808,-99.241
Dawson,48115,Texas,32.7426,-101.9476
Bleckley,13023,Georgia,32.4344,-83.3279
Sumter,01119,Alabama,32.5911,-88.1988
Butler,21031,Kentucky,37.2073,-86.6816
Wright,19197,Iowa,42.7331,-93.7351
Lake,46079,South Dakota,44.0221,-97.1294
Presque Isle,26141,Michigan,45.3402,-83.9176
Caldwell,21033,Kentucky,37.1454,-87.8679
Pamlico,37137,North Carolina,35.1435,-76.7407
Trinity,06105,California,40.6507,-123.1126
Haskell,40061,Oklahoma,35.2248,-95.1166
Lawrence,28077,Mississippi,31.5502,-90.107
Shoshone,16079,Idaho,47.3529,-115.8924
Pulaski,18131,Indiana,41.0419,-86.6988
Allen,20001,Kansas,37.8857,-95.3014
Terry,48445,Texas,33.1738,-102.3352
DeKalb,29063,Missouri,39.8932,-94.4047
Koochiching,27071,Minnesota,48.2453,-93.7834
Johnson,17087,Illinois,37.4597,-88.8809
Cass,17017,Illinois,39.9735,-90.2474
Magoffin,21153,Kentucky,37.7065,-83.0649
Stone,05137,Arkansas,35.8599,-92.1567
Appanoose,19007,Iowa,40.7432,-92.8686
Amite,28005,Mississippi,31.1744,-90.8044
Conecuh,01035,Alabama,31.4292,-86.9937
Pike,18125,Indiana,38.3988,-87.2322
Morris,48343,Texas,33.1135,-94.7327
Yalobusha,28161,Mississippi,34.0282,-89.7077
Union,19175,Iowa,41.0277,-94.2424
Bath,21011,Kentucky,38.145,-83.7427
Little River,05081,Arkansas,33.7005,-94.2343
Crawford,13079,Georgia,32.7145,-83.9863
Todd,21219,Kentucky,36.8357,-87.1792
Menard,17129,Illinois,40.0274,-89.8022
Powell,21197,Kentucky,37.8311,-83.8237
Grundy,19075,Iowa,42.4019,-92.7914
Lunenburg,51111,Virginia,36.9462,-78.2406
Fulton,05049,Arkansas,36.3817,-91.8182
Bollinger,29017,Missouri,37.3222,-90.0259
Northumberland,51133,Virginia,37.8876,-76.4197
Madison,29123,Missouri,37.478,-90.345
Red River,48387,Texas,33.6207,-95.0503
Colfax,35007,New Mexico,36.6061,-104.6468
Live Oak,48297,Texas,28.3514,-98.1248
Edmonson,21061,Kentucky,37.2088,-86.2384
Linn,29115,Missouri,39.8702,-93.1072
Meigs,47121,Tennessee,35.5128,-84.8134
Poquoson,51735,Virginia,37.1318,-76.3569
Okfuskee,40107,Oklahoma,35.4655,-96.3228
Charlotte,51037,Virginia,37.0116,-78.6616
Zavala,48507,Texas,28.8662,-99.7606
Lewis,47101,Tennessee,35.5273,-87.4931
Chickasaw,19037,Iowa,43.0601,-92.3177
Washington,21229,Kentucky,37.7534,-85.1748
Prowers,08099,Colorado,37.9552,-102.3934
Blackford,18009,Indiana,40.4736,-85.3248
Perry,28111,Mississippi,31.172,-88.9924
Marion,20115,Kansas,38.3589,-97.0969
Chippewa,27023,Minnesota,45.0224,-95.5667
Washington,37187,North Carolina,35.8226,-76.5775
Jefferson,30043,Montana,46.1485,-112.0938
Northampton,51131,Virginia,37.343,-75.877
Big Horn,56003,Wyoming,44.5267,-107.9952
Lake,26085,Michigan,43.9901,-85.8016
Boundary,16021,Idaho,48.7669,-116.4629
Franklin,12037,Florida,29.8765,-84.814
Barton,29011,Missouri,37.5023,-94.3471
Lyon,19119,Iowa,43.3805,-96.2102
Rains,48379,Texas,32.8703,-95.7934
Skamania,53059,Washington,46.023,-121.9147
Heard,13149,Georgia,33.297,-85.1283
Custer,30017,Montana,46.2527,-105.5717
Desha,05041,Arkansas,33.8333,-91.254
Decatur,47039,Tennessee,35.603,-88.1088
Jackson,47087,Tennessee,36.3592,-85.6732
